호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
로이톤 삿포로 호텔,2023-08-29,2023-08-30,삿포로,호텔,8.0,4성급,85547
호텔 포르자 삿포르 스테이션,2023-08-29,2023-08-30,삿포로,호텔,9.3,3성급,78396
베스트 웨스턴 삿포로 오도리-코엔,2023-08-29,2023-08-30,삿포로,호텔,8.5,3성급,73861
도큐 스테이 삿포로 오도리,2023-08-29,2023-08-30,삿포로,호텔,8.9,3성급,80227
호텔 마이스테이스 삿포로 스테이션,2023-08-29,2023-08-30,삿포로,호텔,8.1,3성급,79904
네스트 호텔 삿포로 에키마에,2023-08-29,2023-08-30,삿포로,호텔,7.0,3성급,97641
미쓰이 가든 호텔 삿포로 웨스트,2023-08-29,2023-08-30,삿포로,호텔,8.8,3성급,150538
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-29,2023-08-30,삿포로,호텔,8.5,3성급,122513
JR 이스트 호텔 멧츠 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.9,3성급,103972
호텔 몬토레 에델호프 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.2,4성급,104192
프리미어 호텔 나카지마 파크 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.2,4성급,88566
퀸테사 호텔 삿포로 스스키노,2023-08-29,2023-08-30,삿포로,호텔,8.4,3성급,75189
카락사 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.7,3성급,108434
삿포로 엑셀 호텔 도큐,2023-08-29,2023-08-30,삿포로,호텔,8.4,4성급,76676
삿포로 뷰 호텔 우도리 코우엔,2023-08-29,2023-08-30,삿포로,호텔,8.1,4성급,76938
게이오 프렐리아 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.8,3성급,104035
크로스 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.6,4성급,119490
도미인 프리미엄 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.3,3성급,74550
피노 호텔 삿포로 오도리,2023-08-29,2023-08-30,삿포로,호텔,8.4,2성급,82119
페어필드 바이 메리어트 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.8,3성급,153828
호텔 WBF 삿포로 주오,2023-08-29,2023-08-30,삿포로,호텔,8.4,3성급,72953
미츠이 가든 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.2,3성급,117739
리치먼드 호텔 삿포로 오도리,2023-08-29,2023-08-30,삿포로,호텔,8.2,3성급,72520
호텔 마이스테이스 삿포로 아스펜,2023-08-29,2023-08-30,삿포로,호텔,8.3,4성급,87096
베셀 호텔 캄파나 스스키노,2023-08-29,2023-08-30,삿포로,호텔,9.1,3성급,103347
호텔 에미시아 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.1,4성급,96944
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-29,2023-08-30,삿포로,호텔,8.1,4성급,116224
쇼게츠 그랜드 호텔,2023-08-29,2023-08-30,삿포로,호텔,8.7,4성급,201266
컴포트 호텔 삿포로 스스키노,2023-08-29,2023-08-30,삿포로,호텔,8.6,2성급,73252
호텔 윙 인터내셔널 삿포로 스스키노,2023-08-29,2023-08-30,삿포로,호텔,8.5,3성급,71447
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-29,2023-08-30,삿포로,호텔,8.5,3성급,64511
호텔 네츠 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.6,3성급,58196
오쿠조잔케이 온센 카쇼 교엔,2023-08-29,2023-08-30,삿포로,호텔,9.3,4성급,372664
이비스 스타일스 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.7,3성급,77102
APA 호텔 & 리조트 삿포로,2023-08-29,2023-08-30,삿포로,호텔,7.9,3성급,48662
머큐어 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.4,4성급,127315
퀸테사 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.5,3성급,109854
호텔 마이스테이스 삿포로 스스키노,2023-08-29,2023-08-30,삿포로,호텔,8.3,3성급,58121
센추리 로얄 호텔 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.0,4성급,127159
샬레 아이비 조잔케이,2023-08-29,2023-08-30,삿포로,호텔,9.8,4성급,896368
다이와 로이넷 호텔 삿포로-스스키노,2023-08-29,2023-08-30,삿포로,호텔,8.4,3성급,62875
호텔 로얄 스테이 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.0,3성급,73201
네스트 호텔 삿포로 오도리,2023-08-29,2023-08-30,삿포로,호텔,7.5,3성급,111122
렘브란트 스타일 삿포로,2023-08-29,2023-08-30,삿포로,호텔,8.6,3성급,64081
호텔 루트 인 삿포로 주오,2023-08-29,2023-08-30,삿포로,호텔,7.7,3성급,65573
레지던스 호텔 스트립 삿포로,2023-08-29,2023-08-30,삿포로,호텔,7.5,3성급,49448
JR 인 삿포로-에키 미나미-구치,2023-08-29,2023-08-30,삿포로,호텔,8.3,3성급,80335
삿포로 프린스 호텔,2023-08-29,2023-08-30,삿포로,호텔,8.2,4성급,93592
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-08-29,2023-08-30,삿포로,호텔,7.9,2성급,62361
조잔케이 뷰 호텔,2023-08-29,2023-08-30,삿포로,호텔,7.1,3성급,78822
게이오 플라자 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.6,4성급,98064
라젠트 스테이 삿포로 오도리 홋카이도,2023-08-30,2023-08-31,삿포로,호텔,8.7,3성급,103388
더 놋 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.7,3성급,92835
호텔 그레이스리 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.1,3성급,69789
JR 타워 호텔 닛코 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.8,4성급,164058
삿포로 그랜드 호텔,2023-08-30,2023-08-31,삿포로,호텔,8.3,4성급,90583
로이톤 삿포로 호텔,2023-08-30,2023-08-31,삿포로,호텔,8.0,4성급,80794
호텔 포르자 삿포르 스테이션,2023-08-30,2023-08-31,삿포로,호텔,9.3,3성급,77532
베스트 웨스턴 삿포로 오도리-코엔,2023-08-30,2023-08-31,삿포로,호텔,8.5,3성급,75804
도큐 스테이 삿포로 오도리,2023-08-30,2023-08-31,삿포로,호텔,8.9,3성급,91876
호텔 마이스테이스 삿포로 스테이션,2023-08-30,2023-08-31,삿포로,호텔,8.1,3성급,78930
네스트 호텔 삿포로 에키마에,2023-08-30,2023-08-31,삿포로,호텔,7.0,3성급,95384
미쓰이 가든 호텔 삿포로 웨스트,2023-08-30,2023-08-31,삿포로,호텔,8.8,3성급,148703
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-30,2023-08-31,삿포로,호텔,8.5,3성급,91612
JR 이스트 호텔 멧츠 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.9,3성급,122393
호텔 몬토레 에델호프 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.2,4성급,106687
프리미어 호텔 나카지마 파크 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.2,4성급,89552
퀸테사 호텔 삿포로 스스키노,2023-08-30,2023-08-31,삿포로,호텔,8.4,3성급,71453
카락사 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.7,3성급,117551
삿포로 엑셀 호텔 도큐,2023-08-30,2023-08-31,삿포로,호텔,8.4,4성급,58285
삿포로 뷰 호텔 우도리 코우엔,2023-08-30,2023-08-31,삿포로,호텔,8.1,4성급,72811
게이오 프렐리아 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.8,3성급,101641
크로스 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.6,4성급,116975
도미인 프리미엄 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.3,3성급,79041
피노 호텔 삿포로 오도리,2023-08-30,2023-08-31,삿포로,호텔,8.4,2성급,83912
페어필드 바이 메리어트 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.8,3성급,156792
호텔 WBF 삿포로 주오,2023-08-30,2023-08-31,삿포로,호텔,8.4,3성급,74195
미츠이 가든 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.2,3성급,117739
리치먼드 호텔 삿포로 오도리,2023-08-30,2023-08-31,삿포로,호텔,8.2,3성급,75007
호텔 마이스테이스 삿포로 아스펜,2023-08-30,2023-08-31,삿포로,호텔,8.3,4성급,100103
베셀 호텔 캄파나 스스키노,2023-08-30,2023-08-31,삿포로,호텔,9.1,3성급,72065
호텔 에미시아 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.1,4성급,102606
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-30,2023-08-31,삿포로,호텔,8.1,4성급,114808
쇼게츠 그랜드 호텔,2023-08-30,2023-08-31,삿포로,호텔,8.7,4성급,201099
컴포트 호텔 삿포로 스스키노,2023-08-30,2023-08-31,삿포로,호텔,8.6,2성급,73191
호텔 윙 인터내셔널 삿포로 스스키노,2023-08-30,2023-08-31,삿포로,호텔,8.5,3성급,55418
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-30,2023-08-31,삿포로,호텔,8.5,3성급,59975
호텔 네츠 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.6,3성급,66536
오쿠조잔케이 온센 카쇼 교엔,2023-08-30,2023-08-31,삿포로,호텔,9.3,4성급,342564
이비스 스타일스 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.7,3성급,86598
APA 호텔 & 리조트 삿포로,2023-08-30,2023-08-31,삿포로,호텔,7.9,3성급,49835
머큐어 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.4,4성급,127315
퀸테사 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.5,3성급,109728
호텔 마이스테이스 삿포로 스스키노,2023-08-30,2023-08-31,삿포로,호텔,8.3,3성급,58121
센추리 로얄 호텔 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.0,4성급,127159
샬레 아이비 조잔케이,2023-08-30,2023-08-31,삿포로,호텔,9.8,4성급,966974
다이와 로이넷 호텔 삿포로-스스키노,2023-08-30,2023-08-31,삿포로,호텔,8.4,3성급,61551
호텔 로얄 스테이 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.0,3성급,75226
네스트 호텔 삿포로 오도리,2023-08-30,2023-08-31,삿포로,호텔,7.5,3성급,105489
렘브란트 스타일 삿포로,2023-08-30,2023-08-31,삿포로,호텔,8.6,3성급,62417
호텔 루트 인 삿포로 주오,2023-08-30,2023-08-31,삿포로,호텔,7.7,3성급,68690
레지던스 호텔 스트립 삿포로,2023-08-30,2023-08-31,삿포로,호텔,7.5,3성급,49448
JR 인 삿포로-에키 미나미-구치,2023-08-30,2023-08-31,삿포로,호텔,8.3,3성급,111490
삿포로 프린스 호텔,2023-08-30,2023-08-31,삿포로,호텔,8.2,4성급,106165
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-08-30,2023-08-31,삿포로,호텔,7.9,2성급,67880
조잔케이 뷰 호텔,2023-08-30,2023-08-31,삿포로,호텔,7.1,3성급,77145
게이오 플라자 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.6,4성급,112568
라젠트 스테이 삿포로 오도리 홋카이도,2023-08-31,2023-09-01,삿포로,호텔,8.7,3성급,105864
더 놋 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.7,3성급,134408
호텔 그레이스리 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.1,3성급,68167
JR 타워 호텔 닛코 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.8,4성급,181481
삿포로 그랜드 호텔,2023-08-31,2023-09-01,삿포로,호텔,8.3,4성급,106146
로이톤 삿포로 호텔,2023-08-31,2023-09-01,삿포로,호텔,8.0,4성급,85547
호텔 포르자 삿포르 스테이션,2023-08-31,2023-09-01,삿포로,호텔,9.3,3성급,104527
베스트 웨스턴 삿포로 오도리-코엔,2023-08-31,2023-09-01,삿포로,호텔,8.5,3성급,96879
도큐 스테이 삿포로 오도리,2023-08-31,2023-09-01,삿포로,호텔,8.9,3성급,107832
호텔 마이스테이스 삿포로 스테이션,2023-08-31,2023-09-01,삿포로,호텔,8.1,3성급,99103
네스트 호텔 삿포로 에키마에,2023-08-31,2023-09-01,삿포로,호텔,7.0,3성급,97641
미쓰이 가든 호텔 삿포로 웨스트,2023-08-31,2023-09-01,삿포로,호텔,8.8,3성급,150538
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-31,2023-09-01,삿포로,호텔,8.5,3성급,117208
JR 이스트 호텔 멧츠 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.9,3성급,153189
호텔 몬토레 에델호프 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.2,4성급,104192
프리미어 호텔 나카지마 파크 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.2,4성급,99500
퀸테사 호텔 삿포로 스스키노,2023-08-31,2023-09-01,삿포로,호텔,8.4,3성급,75051
카락사 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.7,3성급,124665
삿포로 엑셀 호텔 도큐,2023-08-31,2023-09-01,삿포로,호텔,8.4,4성급,71306
삿포로 뷰 호텔 우도리 코우엔,2023-08-31,2023-09-01,삿포로,호텔,8.1,4성급,76938
게이오 프렐리아 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.8,3성급,112493
크로스 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.6,4성급,119490
도미인 프리미엄 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.3,3성급,101389
피노 호텔 삿포로 오도리,2023-08-31,2023-09-01,삿포로,호텔,8.4,2성급,83912
페어필드 바이 메리어트 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.8,3성급,178172
호텔 WBF 삿포로 주오,2023-08-31,2023-09-01,삿포로,호텔,8.4,3성급,91081
미츠이 가든 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.2,3성급,117739
리치먼드 호텔 삿포로 오도리,2023-08-31,2023-09-01,삿포로,호텔,8.2,3성급,81773
호텔 마이스테이스 삿포로 아스펜,2023-08-31,2023-09-01,삿포로,호텔,8.3,4성급,111158
베셀 호텔 캄파나 스스키노,2023-08-31,2023-09-01,삿포로,호텔,9.1,3성급,101881
호텔 에미시아 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.1,4성급,106552
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-31,2023-09-01,삿포로,호텔,8.1,4성급,120582
쇼게츠 그랜드 호텔,2023-08-31,2023-09-01,삿포로,호텔,8.7,4성급,201099
컴포트 호텔 삿포로 스스키노,2023-08-31,2023-09-01,삿포로,호텔,8.6,2성급,73191
호텔 윙 인터내셔널 삿포로 스스키노,2023-08-31,2023-09-01,삿포로,호텔,8.5,3성급,63754
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-31,2023-09-01,삿포로,호텔,8.5,3성급,60801
호텔 네츠 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.6,3성급,69573
오쿠조잔케이 온센 카쇼 교엔,2023-08-31,2023-09-01,삿포로,호텔,9.3,4성급,327944
이비스 스타일스 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.7,3성급,86598
APA 호텔 & 리조트 삿포로,2023-08-31,2023-09-01,삿포로,호텔,7.9,3성급,48662
머큐어 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.4,4성급,127315
퀸테사 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.5,3성급,130895
호텔 마이스테이스 삿포로 스스키노,2023-08-31,2023-09-01,삿포로,호텔,8.3,3성급,87541
센추리 로얄 호텔 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.0,4성급,135692
샬레 아이비 조잔케이,2023-08-31,2023-09-01,삿포로,호텔,9.8,4성급,896368
다이와 로이넷 호텔 삿포로-스스키노,2023-08-31,2023-09-01,삿포로,호텔,8.4,3성급,77384
호텔 로얄 스테이 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.0,3성급,73201
네스트 호텔 삿포로 오도리,2023-08-31,2023-09-01,삿포로,호텔,7.5,3성급,111122
렘브란트 스타일 삿포로,2023-08-31,2023-09-01,삿포로,호텔,8.6,3성급,64081
호텔 루트 인 삿포로 주오,2023-08-31,2023-09-01,삿포로,호텔,7.7,3성급,87271
레지던스 호텔 스트립 삿포로,2023-08-31,2023-09-01,삿포로,호텔,7.5,3성급,74570
JR 인 삿포로-에키 미나미-구치,2023-08-31,2023-09-01,삿포로,호텔,8.3,3성급,99950
삿포로 프린스 호텔,2023-08-31,2023-09-01,삿포로,호텔,8.2,4성급,126978
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-08-31,2023-09-01,삿포로,호텔,7.9,2성급,66300
조잔케이 뷰 호텔,2023-08-31,2023-09-01,삿포로,호텔,7.1,3성급,78822
더 스테이 삿포로,2023-07-25,2023-07-26,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,35218
하타고야 조잔케이 쇼텐,2023-07-25,2023-07-26,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113801
니코 레프레,2023-07-26,2023-07-27,삿포로,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,43016
삿포로 인 나다,2023-07-26,2023-07-27,삿포로,"게스트하우스,캡슐호텔,호스텔",6.5,1성급,65868
하타고야 조잔케이 쇼텐,2023-07-26,2023-07-27,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113801
오초 게스트 하우스,2023-07-26,2023-07-27,삿포로,"게스트하우스,캡슐호텔,호스텔",9.7,2성급,37051
하타고야 조잔케이 쇼텐,2023-07-27,2023-07-28,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113801
오초 게스트 하우스,2023-07-27,2023-07-28,삿포로,"게스트하우스,캡슐호텔,호스텔",9.7,2성급,53518
피르카 삿포로,2023-07-27,2023-07-28,삿포로,"게스트하우스,캡슐호텔,호스텔",8.9,1성급,42720
더 스테이 삿포로,2023-07-28,2023-07-29,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,89249
하타고야 조잔케이 쇼텐,2023-07-28,2023-07-29,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,208635
피르카 삿포로,2023-07-28,2023-07-29,삿포로,"게스트하우스,캡슐호텔,호스텔",8.9,1성급,49265
하타고야 조잔케이 쇼텐,2023-07-29,2023-07-30,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,132767
니코 레프레,2023-07-30,2023-07-31,삿포로,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,43052
하타고야 조잔케이 쇼텐,2023-07-30,2023-07-31,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113895
오초 게스트 하우스,2023-07-30,2023-07-31,삿포로,"게스트하우스,캡슐호텔,호스텔",9.7,2성급,53518
피르카 삿포로,2023-07-30,2023-07-31,삿포로,"게스트하우스,캡슐호텔,호스텔",8.9,1성급,34889
언탭트 호스텔,2023-07-30,2023-07-31,삿포로,"게스트하우스,캡슐호텔,호스텔",8.6,2성급,22986
더 스테이 삿포로,2023-07-31,2023-08-01,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,30997
니코 레프레,2023-07-31,2023-08-01,삿포로,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,43016
하타고야 조잔케이 쇼텐,2023-07-31,2023-08-01,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113801
오초 게스트 하우스,2023-07-31,2023-08-01,삿포로,"게스트하우스,캡슐호텔,호스텔",9.7,2성급,53518
코인 호텔 삿포로 데니에,2023-07-31,2023-08-01,삿포로,"게스트하우스,캡슐호텔,호스텔",8.7,1성급,26916
더 스테이 삿포로,2023-08-01,2023-08-02,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,64452
하타고야 조잔케이 쇼텐,2023-08-01,2023-08-02,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113895
하타고야 조잔케이 쇼텐,2023-08-02,2023-08-03,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,260797
삿포로 인 나다,2023-08-03,2023-08-04,삿포로,"게스트하우스,캡슐호텔,호스텔",6.5,1성급,124820
하타고야 조잔케이 쇼텐,2023-08-04,2023-08-05,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,113801
더 스테이 삿포로,2023-08-06,2023-08-07,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,51250
삿포로 인 나다,2023-08-06,2023-08-07,삿포로,"게스트하우스,캡슐호텔,호스텔",6.5,1성급,67468
하타고야 조잔케이 쇼텐,2023-08-06,2023-08-07,삿포로,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,132767
오초 게스트 하우스,2023-08-06,2023-08-07,삿포로,"게스트하우스,캡슐호텔,호스텔",9.7,2성급,45284
더 스테이 삿포로,2023-08-07,2023-08-08,삿포로,"게스트하우스,캡슐호텔,호스텔",8.1,2성급,34524
삿포로 인 나다,2023-08-07,2023-08-08,삿포로,"게스트하우스,캡슐호텔,호스텔",6.5,1성급,67468
